"Time","ktwin.command.city-pole.updateairqualityindex","ktwin.command.ngsi-ld-city-offstreetparking.updatevehiclecount","ktwin.command.s4city-city-neighborhood.updateairqualityindex","ktwin.real.ngsi-ld-city-airqualityobserved","ktwin.real.ngsi-ld-city-crowdflowobserved","ktwin.real.ngsi-ld-city-device","ktwin.real.ngsi-ld-city-evchargingstation","ktwin.real.ngsi-ld-city-noiselevelobserved","ktwin.real.ngsi-ld-city-parkingspot","ktwin.real.ngsi-ld-city-streetlight","ktwin.real.ngsi-ld-city-trafficflowobserved","ktwin.real.ngsi-ld-city-weatherobserved","ktwin.store.ngsi-ld-city-airqualityobserved","ktwin.store.ngsi-ld-city-crowdflowobserved","ktwin.store.ngsi-ld-city-device","ktwin.store.ngsi-ld-city-offstreetparking","ktwin.store.ngsi-ld-city-streetlight","ktwin.store.ngsi-ld-city-trafficflowobserved","ktwin.store.ngsi-ld-city-weatherobserved","ktwin.store.s4city-city-neighborhood","ktwin.virtual.ngsi-ld-city-device"
1718965740000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1718965770000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1718965800000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1718965830000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1718965860000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1718965890000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1718965920000,71.43016354465257,undefined,undefined,61.666666666666664,0,0,0,29.166666666666668,0,0,26.666666666666668,20,71.8837983023354,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1718965950000,100.1400093339556,undefined,101.27341822788186,100,33.333333333333336,0,0,99.13333333333333,0,0,100,91.66666666666667,99.67331155410362,33.33555570371358,undefined,undefined,undefined,98.26103073538235,95.58750138898148,121.93485176789565,undefined
1718965980000,96.4,0.13333333333333333,95.7,100,33.333333333333336,0,0.5666666666666667,100.23333333333333,0.5333333333333333,0,99.76666666666667,99.7,97.96666666666667,33.333333333333336,undefined,0.13333333333333333,undefined,99.3,98.66666666666667,95.03333333333333,undefined
1718966010000,102.63333333333333,0,102.03333333333333,100,33.333333333333336,0,0.1,99.8,0.13333333333333333,0,99.26666666666667,99.96666666666667,101.33333333333333,33.333333333333336,undefined,0,undefined,101,100.2,101.3,undefined
1718966040000,99.63333333333333,0.6,100,100,33.333333333333336,0,0,99.8,0,0,100,99.73333333333333,99.73333333333333,33.333333333333336,undefined,0.6,undefined,99.6,99.8,99.56666666666666,undefined
1718966070000,99.8,0.06666666666666667,100.46666666666667,99.99000099990002,33.330000333300006,0,0.6666000066660001,99.89001099890011,0.6666000066660001,0,99.99000099990002,99.32340099323402,99.83333333333333,33.333333333333336,undefined,0.06666666666666667,undefined,100.2,100.23333333333333,101.63333333333333,undefined
1718966100000,94.03333333333333,0,94.23333333333333,100.0100010001,33.33666700003334,0,0,99.57662432909957,0,0,99.9099909990999,99.77664433109977,93.56666666666666,18.833333333333332,undefined,0,undefined,100.16666666666667,100.06666666666666,94.93333333333334,undefined
1718966130000,105.83333333333333,1.2,103.56666666666666,100,33.333333333333336,0,0.16666666666666666,99.96666666666667,0.4666666666666667,0,100,100,105.86666666666666,54.699999999999996,undefined,1.2,undefined,126.3,99.83333333333333,101.6,undefined
1718966160000,95.2,1.3333333333333333,96.9,100,58.333333333333336,0,1.3333333333333333,100.06666666666666,1.3,0,140.63333333333333,100,96.8,64.06666666666666,undefined,1.3333333333333333,undefined,193.36666666666667,99.7,96.46666666666667,undefined
1718966190000,101.2,1.3333333333333333,101.23333333333333,100,66.66666666666667,0,1.3333333333333333,100,1.3333333333333333,0,199.8,100,101.03333333333333,58.6,undefined,1.3333333333333333,undefined,169.73333333333332,85.13333333333333,98.5,undefined
1718966220000,98.6,1.3333333333333333,99,100,66.66666666666667,0,1.3333333333333333,99.56666666666666,1.3333333333333333,0,199,100,99.03333333333333,74.3,undefined,1.3333333333333333,undefined,223.6,114.7,102.7,undefined
1718966250000,96.53333333333333,1.3333333333333333,95.83333333333333,100,66.66666666666667,0,1.3333333333333333,100.03333333333333,1.3333333333333333,0,199.1,99.96666666666667,96.5,65.36666666666666,undefined,1.3333333333333333,undefined,186.03333333333333,97.56666666666666,95.76666666666667,undefined
1718966280000,102.16666666666667,1.3333333333333333,102.76666666666667,100,66.66666666666667,0,1.3333333333333333,99.96666666666667,1.3333333333333333,0,199.4,99.86666666666666,100.5,70.6,undefined,1.3333333333333333,undefined,219.13333333333333,100.83333333333333,103.7,undefined
1718966310000,103.96666666666667,1.3333333333333333,102.23333333333333,100,66.66666666666667,0,1.3333333333333333,100,1.3333333333333333,0,200,99.96666666666667,104.56666666666666,58.06666666666666,undefined,1.3333333333333333,undefined,176.2,100.33333333333333,91.16666666666667,undefined
1718966340000,98.2,1.3333333333333333,100.2,100,66.66666666666667,0,1.3333333333333333,100,1.3333333333333333,21.666666666666668,200,99.93333333333334,98.83333333333333,74.8,undefined,1.3333333333333333,undefined,194.3,100.86666666666666,107.2,undefined
1718966370000,86.16666666666667,7.433333333333334,85.76666666666667,100,66.66666666666667,46.6,1.3333333333333333,99.96666666666667,1.5,11.666666666666666,199.5,99.73333333333333,86.63333333333333,87.1,57.286395,7.333333333333333,6.3,181.2,88.86666666666666,88.66666666666667,57.71318666666666
1718966400000,98.66666666666667,10.1,86.2,100,148,169.4,3.6,99.83333333333333,9.233333333333333,21.666666666666668,199.46666666666667,99.96666666666667,98.66666666666667,160.43333333333334,96.3,10.133333333333333,27.03333333333333,154.13333333333333,111.66666666666667,87.56666666666666,97.33333333333333
1718966430000,84.83333333333333,9.966666666666667,97.4,100,200.1,52,4,100.2,10,11.666666666666666,200.8,100.1,84.06666666666666,132.46666666666667,59.199999999999996,9.9,0,132.76666666666665,73.96666666666667,96.83333333333333,57.333333333333336
1718966460000,89.7,10.066666666666666,88.5,100,199.66666666666666,0,4,100,10,0,199.86666666666667,100,89,125.33333333333333,0,10.033333333333333,0,142.86666666666667,89.73333333333333,86.73333333333333,0
1718966490000,94.13333333333333,9.2,89.5,100,199.93333333333334,0,4,99.96666666666667,10,0,199.76666666666665,99.96666666666667,94.73333333333333,151.9,0,9.3,0,131.7,119.2,89.23333333333333,0
1718966520000,105,9.8,110.46666666666667,100,199.5,0,4,99.96666666666667,10,0,199.26666666666665,99.96666666666667,105.8,166.4,0,9.866666666666667,0,163.53333333333333,101.83333333333333,97.6,0
1718966550000,88,10.7,87.23333333333333,99.97667210984103,198.95357749858366,0,3.999066884393641,99.84336988036124,9.964341653614156,0,199.32015862965306,99.7433932082514,87.66666666666667,146.46666666666667,0,10.6,0,148.06666666666666,107.46666666666667,102.26666666666667,0
