"Time","air-quality-observed","city-pole","cloud-event-dispatcher","crowd-flow-observed","device","dispatcher","ingress","ktwin-event-store-v1","ktwin-graph-store","mqtt-dispatcher","neighborhood","rabbitmq","redis","scylla","scylla-manager-agent","streetlight","traffic-flow-observed","weather-observed","Total Memory Usage"
1718966040000,1887436800,2290089984,134217728,1677721600,undefined,939524096,33554432,1610612736,1073741824,134217728,1006632960,51539607552,402653184,17179869184,20000000,undefined,1887436800,1153433600,82970750208
1718966070000,1887436800,2155872256,134217728,1677721600,undefined,939524096,33554432,2013265920,1073741824,134217728,1006632960,51539607552,402653184,17179869184,20000000,undefined,1887436800,1258291200,83344043264
1718966100000,1887436800,2155872256,134217728,3355443200,undefined,939524096,33554432,2013265920,1073741824,134217728,671088640,51539607552,402653184,17179869184,20000000,undefined,2202009600,1363148800,85105650944
1718966130000,1887436800,2176843776,134217728,1887436800,undefined,939524096,33554432,2550136832,1073741824,134217728,872415232,51539607552,402653184,17179869184,20000000,undefined,734003200,1572864000,83138522368
1718966160000,1887436800,2080374784,134217728,1887436800,undefined,939524096,33554432,1879048192,1073741824,134217728,1006632960,51539607552,402653184,17179869184,20000000,undefined,1572864000,1572864000,83344043264
1718966190000,1887436800,2080374784,134217728,1887436800,undefined,939524096,33554432,4026531840,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,1992294400,86426856704
1718966220000,2516582400,3368026112,134217728,2516582400,undefined,939524096,33554432,2147483648,1073741824,134217728,1744830464,51539607552,402653184,17179869184,20000000,undefined,2097152000,2411724800,88259767552
1718966250000,1887436800,2155872256,134217728,1887436800,undefined,939524096,33554432,3489660928,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,2202009600,1887436800,86175198464
1718966280000,1992294400,2155872256,134217728,2936012800,undefined,939524096,33554432,2013265920,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1992294400,1992294400,85747379456
1718966310000,1992294400,1182793728,134217728,1887436800,undefined,939524096,33554432,2952790016,1073741824,134217728,1006632960,51539607552,402653184,17179869184,20000000,undefined,1887436800,1572864000,83939634432
1718966340000,1887436800,2021654528,134217728,1887436800,67108864,939524096,33554432,2952790016,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,1207959552,1992294400,1572864000,86254890240
1718966370000,1887436800,2155872256,134217728,3040870400,1207959552,939524096,33554432,2281701376,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,1207959552,1887436800,1782579200,88117161216
1718966400000,1887436800,2394947584,134217728,1887436800,1207959552,939524096,33554432,3489660928,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,1207959552,1887436800,1887436800,88515620096
1718966430000,1887436800,2042626048,134217728,1887436800,1207959552,939524096,33554432,2281701376,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,1409286144,1887436800,1992294400,87261523200
1718966460000,1887436800,2147483648,134217728,1887436800,1207959552,939524096,33554432,2281701376,1073741824,134217728,1275068416,51539607552,402653184,17179869184,20000000,1207959552,1887436800,1887436800,87127305472
1718966490000,1887436800,1975517184,134217728,1887436800,805306368,939524096,33554432,2818572288,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,1207959552,1887436800,1887436800,87022447872
1718966520000,1887436800,2080374784,134217728,1887436800,67108864,939524096,33554432,2684354560,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,1887436800,85046930688
1718966550000,1887436800,2080374784,134217728,1887436800,undefined,939524096,33554432,2818572288,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,1887436800,85114039552
1718966580000,1887436800,2080374784,134217728,1887436800,undefined,939524096,33554432,1744830464,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,1887436800,84040297728
1718966610000,1887436800,1946157056,134217728,1887436800,undefined,939524096,33554432,1610612736,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,1887436800,83771862272
1718966640000,1887436800,1841299456,134217728,1887436800,undefined,939524096,33554432,1879048192,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,2097152000,84145155328
1718966670000,1887436800,1803550720,134217728,1887436800,undefined,939524096,33554432,1744830464,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,2097152000,1887436800,83973188864
1718966700000,1887436800,1631584256,134217728,1887436800,undefined,939524096,33554432,1610612736,1073741824,134217728,1342177280,51539607552,402653184,17179869184,20000000,undefined,1887436800,1782579200,83486649600
1718966730000,1887436800,1631584256,134217728,1887436800,undefined,939524096,33554432,2952790016,1073741824,134217728,1342177280,51539607552,402653184,17179869184,20000000,undefined,1887436800,1992294400,85038542080
1718966760000,1887436800,1841299456,134217728,1887436800,undefined,939524096,33554432,2818572288,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,1992294400,84979821824
1718966790000,1887436800,1841299456,134217728,1887436800,undefined,939524096,33554432,4160749568,1073741824,134217728,1275068416,51539607552,402653184,17179869184,20000000,undefined,1887436800,1887436800,86284250368
1718966820000,1887436800,1908408320,134217728,1887436800,undefined,939524096,33554432,3087007744,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,1887436800,85210508544
1718966850000,1887436800,1870659584,134217728,1887436800,undefined,939524096,33554432,2550136832,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1992294400,1782579200,84635888896
1718966880000,1887436800,1908408320,134217728,1887436800,undefined,939524096,33554432,4026531840,1073741824,134217728,1342177280,51539607552,402653184,17179869184,20000000,undefined,1992294400,1992294400,86493965568
1718966910000,1887436800,1698693120,134217728,1887436800,undefined,939524096,33554432,2684354560,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,2097152000,2097152000,85017570560
1718966940000,1887436800,1392508928,134217728,1887436800,undefined,939524096,33554432,2818572288,1073741824,134217728,1275068416,51539607552,402653184,17179869184,20000000,undefined,2097152000,1887436800,84702997760
1718966970000,1887436800,1497366528,134217728,2097152000,undefined,939524096,33554432,2550136832,1073741824,134217728,1275068416,51539607552,402653184,17179869184,20000000,undefined,1992294400,1992294400,84749135104
1718967000000,1887436800,1707081728,134217728,1887436800,undefined,939524096,33554432,2818572288,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,1992294400,84845604096
1718967030000,1992294400,1497366528,134217728,1887436800,undefined,939524096,33554432,3087007744,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1887436800,1468006400,84484893952
1718967060000,1677721600,1182793728,134217728,1572864000,67108864,939524096,33554432,1476395008,1073741824,134217728,1073741824,51539607552,402653184,17179869184,20000000,1207959552,1677721600,2202009600,83595701504
1718967090000,1887436800,2021654528,134217728,2202009600,1207959552,939524096,33554432,2818572288,1073741824,134217728,1409286144,51539607552,402653184,17179869184,20000000,1207959552,1992294400,1992294400,88196852992
1718967120000,1887436800,2021654528,134217728,1887436800,1207959552,939524096,33554432,2818572288,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,1677721600,1887436800,1887436800,87941000448
1718967150000,1887436800,2021654528,134217728,1887436800,1207959552,939524096,33554432,2952790016,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,738197504,1887436800,1887436800,87135694080
1718967180000,1887436800,2021654528,134217728,1887436800,1207959552,939524096,33554432,3087007744,1073741824,134217728,1275068416,51539607552,402653184,17179869184,20000000,738197504,1887436800,1887436800,87337020672
1718967210000,1887436800,1392508928,134217728,943718400,805306368,939524096,33554432,2952790016,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,738197504,1887436800,2726297600,85999037696
1718967240000,2202009600,2088763392,134217728,943718400,134217728,939524096,33554432,4697620480,1073741824,134217728,1543503872,51539607552,402653184,17179869184,20000000,undefined,1782579200,1992294400,86842092800
1718967270000,1887436800,2080374784,134217728,1048576000,undefined,939524096,33554432,3087007744,1073741824,134217728,1275068416,51539607552,402653184,17179869184,20000000,undefined,1572864000,1887436800,84296150272
1718967300000,1887436800,2080374784,134217728,1782579200,undefined,939524096,33554432,2952790016,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,1468006400,1887436800,84723969280
1718967330000,1572864000,2071986176,134217728,1258291200,undefined,939524096,33554432,4831838208,1073741824,134217728,1342177280,51539607552,402653184,17179869184,20000000,undefined,1258291200,838860800,84631694592
1718967360000,1048576000,897581056,134217728,1258291200,undefined,939524096,33554432,3355443200,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,734003200,734003200,80693243136
1718967390000,419430400,583008256,134217728,104857600,undefined,939524096,33554432,3355443200,1073741824,134217728,1207959552,51539607552,402653184,17179869184,20000000,undefined,314572800,419430400,77862087936
1718967420000,104857600,239075328,134217728,104857600,undefined,939524096,33554432,939524096,1073741824,134217728,67108864,51539607552,402653184,17179869184,20000000,undefined,104857600,104857600,73122524416
1718967450000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,939524096,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72396909824
1718967480000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1073741824,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72531127552
1718967510000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1476395008,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72933780736
1718967540000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1073741824,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72531127552
1718967570000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1073741824,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72531127552
1718967600000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,805306368,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72262692096
1718967630000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718967660000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1744830464,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73202216192
1718967690000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3087007744,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74544393472
1718967720000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718967750000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718967780000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74141740288
1718967810000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1342177280,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72799563008
1718967840000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718967870000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1476395008,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72933780736
1718967900000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2281701376,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73739087104
1718967930000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1476395008,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72933780736
1718967960000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3087007744,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74544393472
1718967990000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718968020000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3489660928,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74947046656
1718968050000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718968080000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718968110000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3355443200,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74812828928
1718968140000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2415919104,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73873304832
1718968170000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3087007744,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74544393472
1718968200000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1207959552,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72665345280
1718968230000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3355443200,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74812828928
1718968260000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74141740288
1718968290000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3489660928,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74947046656
1718968320000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1476395008,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72933780736
1718968350000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2281701376,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73739087104
1718968380000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1476395008,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72933780736
1718968410000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1476395008,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72933780736
1718968440000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74141740288
1718968470000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1744830464,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73202216192
1718968500000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2415919104,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73873304832
1718968530000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1342177280,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72799563008
1718968560000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74141740288
1718968590000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1744830464,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73202216192
1718968620000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2550136832,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74007522560
1718968650000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2013265920,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73470651648
1718968680000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1610612736,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73067998464
1718968710000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3221225472,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74678611200
1718968740000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718968770000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3489660928,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74947046656
1718968800000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718968830000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74141740288
1718968860000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1342177280,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72799563008
1718968890000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1342177280,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72799563008
1718968920000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,671088640,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72128474368
1718968950000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718968980000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718969010000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3221225472,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74678611200
1718969040000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718969070000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74141740288
1718969100000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718969130000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718969160000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3758096384,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,75215482112
1718969190000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718969220000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718969250000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,671088640,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72128474368
1718969280000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718969310000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718969340000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1879048192,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73336433920
1718969370000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,671088640,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72128474368
1718969400000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2281701376,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73739087104
1718969430000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718969460000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718969490000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2550136832,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74007522560
1718969520000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718969550000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3355443200,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74812828928
1718969580000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1744830464,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73202216192
1718969610000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2415919104,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73873304832
1718969640000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1342177280,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72799563008
1718969670000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1610612736,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73067998464
1718969700000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2550136832,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74007522560
1718969730000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1610612736,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73067998464
1718969760000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2281701376,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73739087104
1718969790000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,1342177280,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,72799563008
1718969820000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2281701376,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73739087104
1718969850000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3623878656,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,75081264384
1718969880000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718969910000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2147483648,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73604869376
1718969940000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71591603456
1718969970000,undefined,undefined,134217728,undefined,undefined,805306368,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71457385728
1718970000000,undefined,undefined,134217728,undefined,undefined,738197504,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71390276864
1718970030000,undefined,undefined,134217728,undefined,undefined,738197504,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71390276864
