"Time","city-pole-00001","event-store-00001","ngsi-ld-city-airqualityobserved-00001","ngsi-ld-city-crowdflowobserved-00001","ngsi-ld-city-device-00001","ngsi-ld-city-offstreetparking-00001","ngsi-ld-city-parkingspot-00001","ngsi-ld-city-streetlight-00001","ngsi-ld-city-trafficflowobserved-00001","ngsi-ld-city-weatherobserved-00001","s4city-city-neighborhood-00001","All Revisions"
1718960010000,43429.597,340880.069,43450.008,50923.961,2496.888,2207.679,2207.679,553.245,75800.23,43988.872,43412.247,649350.476
1718960040000,44769.613,351438.795,44769.613,53960.091,2478.539,2360.196,2361.233,549.696,78489.449,45313.58,44765.531,671256.335
1718960070000,46280.066,362567.081,46382.123,56994.765,2462.636,2512.533,2512.533,546.59,81739.984,46844.444,46274.963,695117.718
1718960100000,47753.778,372067.619,47870.123,60024.378,2448.721,2660.572,2660.572,543.849,84741.498,48371.226,47748.675,716891.012
1718960130000,49453.037,386366.97,49453.037,61246.144,2436.444,2689.677,2689.677,541.413,87861.399,49898.008,49413.235,742049.04
1718960160000,50923.687,394717.441,50929.811,62258.377,2425.53,2707.552,2707.552,539.233,90923.128,51437.037,50918.584,760487.932
1718960190000,52414.749,410303.849,52415.77,63263.524,2415.765,2725.561,2725.561,537.272,93931.786,52963.819,52399.44,786097.095
1718960220000,53935.407,417306.241,53934.387,64282.842,2406.977,2743.69,2743.69,535.497,97019.029,54498.765,53928.263,803334.789
1718960250000,55513.218,427297.945,55533.63,65290.014,2399.026,2761.929,2761.929,533.883,100064.428,56026.568,55458.107,823640.676
1718960280000,57015.506,437799.977,57030.815,66300.223,2391.797,2780.268,2780.268,532.41,103072.066,57554.37,56992.033,844249.734
1718960310000,58565.761,448719.463,58575.967,67312.456,2341.818,2798.7,2798.7,1062.119,106042.963,59077.07,58424.922,865719.94
1718960340000,59994.568,459345.058,60023.144,68323.676,4205.328,2817.217,2817.217,1059.635,109150.617,60603.852,59930.272,888270.584
1718960370000,61575.44,471206.603,61604.016,68829.793,6476.278,2821.447,2821.447,1586.012,111140.165,62138.798,61566.255,911766.254
1718960400000,63021.597,481235.223,63025.679,69344.007,6623.77,2819.615,2819.615,1582.826,112658.515,63683.951,62994.041,929808.837
1718960430000,64671.868,490797.467,64672.889,69849.111,6610.119,2828.122,2828.122,1579.868,114176.864,65212.774,64661.663,947888.866
1718960460000,66216,504885.992,66233.35,70350.167,6597.455,2826.461,2826.461,1577.114,115695.213,66573.202,66181.3,969962.714
1718960490000,67787.687,515225.965,67796.872,70861.344,6585.676,2824.878,2824.878,1574.543,117213.563,68273.481,67749.926,988718.815
1718960520000,69238.947,529866.668,69238.947,71367.461,6574.692,2833.6,2833.6,1572.139,118731.912,69807.407,69232.823,1011298.195
1718960550000,70653.465,540539.393,70654.486,71874.589,6564.424,2832.154,2832.154,1569.884,120250.261,71338.272,70622.848,1029731.931
1718960580000,72275.16,555445.486,72289.449,72377.669,6554.806,2830.773,2834.861,1567.767,121768.611,72869.136,72268.016,1053081.735
1718960610000,72520.099,564124.043,72519.078,72819.003,6545.777,2839.667,2839.667,1565.774,122317.241,73413.103,72520.099,1064023.55
1718960640000,72652.235,573234.32,72652.235,73415.254,6537.285,2838.398,2838.398,1563.894,122349.24,73194.239,71165.804,1072441.303
1718960670000,72609.331,581687.363,72609.331,73385.187,6529.282,2837.181,2837.181,1562.119,122301.095,73151.015,71122.053,1080631.139
1718960700000,72568.109,591137.485,72568.109,73356.323,6521.729,2836.014,2836.014,1560.441,122254.838,73109.485,71080.052,1089828.599
1718960730000,72528.472,599506.9,72528.472,73328.592,6514.588,2834.894,2834.894,1558.85,122210.361,73069.553,71039.698,1097955.273
1718960760000,72490.331,605989.713,72490.331,73301.926,6507.827,2833.818,2833.818,1557.341,122167.561,73031.127,71000.896,1104204.689
1718960790000,72453.603,613312.838,72453.603,73276.267,6501.415,2832.783,2832.783,1555.908,122126.347,72994.125,70963.558,1111303.229
1718960820000,72418.21,621426.412,72418.21,73251.559,6495.327,2831.787,2831.787,1554.544,122086.632,72958.468,70927.604,1119200.539
1718960850000,72384.081,628792.836,72384.081,73227.749,6489.538,2830.828,2830.828,1553.245,122048.335,72924.084,70892.956,1126358.562
1718960880000,72351.15,638836.192,72351.15,73204.789,6484.028,2829.904,2829.904,1552.007,122011.382,72890.908,70859.546,1136200.958
1718960910000,72319.354,646825.578,72319.354,73182.635,6478.776,2829.013,2829.013,1550.825,121975.703,72858.875,70827.309,1143996.432
1718960940000,72288.636,656928.528,72288.636,73161.244,6473.764,2828.153,2828.153,1549.696,121941.233,72827.928,70796.183,1153912.153
1718960970000,72258.942,664719.342,72258.942,73140.579,6468.977,2827.322,2827.322,1548.615,121907.912,72798.012,70766.112,1161522.079
1718961000000,72230.222,673852.227,72230.222,73120.603,6464.4,2826.52,2826.52,1547.581,121875.684,72769.078,70737.043,1170480.1
1718961030000,72202.428,681310.633,72202.428,73101.282,6399.111,2825.745,2825.745,1531.915,121844.496,72741.076,70708.928,1177693.787
1718961060000,72175.516,689984.504,72175.516,73082.583,6399.111,2824.995,2824.995,1531.915,121814.298,72713.964,70681.719,1186209.117
1718961090000,72149.446,695752.053,72149.446,73056.892,6399.111,2824.269,2824.269,1531.915,121785.043,72687.699,70655.375,1191815.517
1718961120000,72124.177,705121.979,72124.177,73030.503,6399.111,2823.567,2823.567,1531.915,121756.688,72662.242,70629.853,1201027.779
1718961150000,72099.675,714312.826,72099.675,73004.926,6399.111,2822.886,2822.886,1531.915,121729.193,72637.557,70605.117,1210065.765
1718961180000,72075.904,722914.711,72075.904,72980.124,6399.111,2822.226,2822.226,1531.915,121690.892,72613.608,70581.13,1218507.751
1718961210000,72052.831,724104.174,72052.831,72956.062,6399.111,2801.308,2801.308,1531.915,121651.937,72590.364,70557.86,1219499.701
1718961240000,72030.428,723894.49,72030.428,72932.708,6399.111,2801.308,2801.308,1531.915,121614.112,72567.793,70535.274,1219138.875
1718961270000,71528.841,723690.797,71528.841,72417.529,6399.111,2801.308,2801.308,1531.915,120767.246,72062.464,70037.029,1215566.389
1718961300000,71528.841,723492.842,71528.841,72417.529,6399.111,2801.308,2801.308,1531.915,120767.246,72062.464,70037.029,1215368.434
1718961330000,71528.841,723300.386,71528.841,72417.529,6399.111,2801.308,2801.308,1531.915,120767.246,72062.464,70037.029,1215175.978
1718961360000,71528.841,723113.203,71528.841,72417.529,6399.111,2801.308,2801.308,1531.915,120767.246,72062.464,70037.029,1214988.794
1718961390000,71528.841,722931.079,71528.841,72417.529,6399.111,2801.308,2801.308,1531.915,120767.246,72062.464,70037.029,1214806.67
1718961420000,71528.841,722753.811,71528.841,72417.529,6399.111,2801.308,2801.308,1531.915,120767.246,72062.464,70037.029,1214629.402
1718961450000,71528.841,722581.208,71528.841,72417.529,6399.111,2801.308,2801.308,1531.915,120767.246,72062.464,70037.029,1214456.8
