"Time","ktwin.command.city-pole.updateairqualityindex","ktwin.command.ngsi-ld-city-offstreetparking.updatevehiclecount","ktwin.command.s4city-city-neighborhood.updateairqualityindex","ktwin.real.ngsi-ld-city-airqualityobserved","ktwin.real.ngsi-ld-city-crowdflowobserved","ktwin.real.ngsi-ld-city-device","ktwin.real.ngsi-ld-city-evchargingstation","ktwin.real.ngsi-ld-city-noiselevelobserved","ktwin.real.ngsi-ld-city-parkingspot","ktwin.real.ngsi-ld-city-streetlight","ktwin.real.ngsi-ld-city-trafficflowobserved","ktwin.real.ngsi-ld-city-weatherobserved","ktwin.store.ngsi-ld-city-airqualityobserved","ktwin.store.ngsi-ld-city-crowdflowobserved","ktwin.store.ngsi-ld-city-device","ktwin.store.ngsi-ld-city-offstreetparking","ktwin.store.ngsi-ld-city-streetlight","ktwin.store.ngsi-ld-city-trafficflowobserved","ktwin.store.ngsi-ld-city-weatherobserved","ktwin.store.s4city-city-neighborhood","ktwin.virtual.ngsi-ld-city-device"
1719020550000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1719020580000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1719020610000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1719020640000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1719020670000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1719020700000,undefined,undefined,undefined,0,0,0,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1719020730000,24.9,undefined,24.9,25,8.333333333333334,0,0,25,0,0,25,25,24.9,undefined,undefined,undefined,undefined,21.137083333333333,21.137083333333333,25,undefined
1719020760000,25.1,undefined,25.1,25,8.333333333333334,0,0,25,0,0,25,25,25.1,11.460379999999999,undefined,undefined,undefined,25,25,25.133333333333333,undefined
1719020790000,25,0,25,25,8.333333333333334,0,0.16666666666666666,25,0.16666666666666666,0,25,25,25,6.8999999999999995,undefined,0,undefined,25,25,25,undefined
1719020820000,25,0,25,25,8.333333333333334,0,0,25,0,0,25,25,25,6.6,undefined,0,undefined,25,25,25,undefined
1719020850000,25,0.16666666666666666,25,25,8.333333333333334,0,0,25,0,0,25,25,25,10.566666666666666,undefined,0.16666666666666666,undefined,25,25,25,undefined
1719020880000,25,0,25,25,8.333333333333334,0,0.16666666666666666,25,0.16666666666666666,0,25,25,25,6.6,undefined,0,undefined,25,25,25,undefined
1719020910000,23.766666666666666,0,23.766666666666666,25,8.333333333333334,0,0,25,0,0,25,25,23.833333333333332,5.133333333333333,undefined,0,undefined,25,25,23.6,undefined
1719020940000,22.433333333333334,0.4227416666666667,22.366666666666667,25,8.333333333333334,0,0.16666666666666666,25,0.16666666666666666,0,25,25,22.366666666666667,16.6,undefined,0.4227416666666667,undefined,48.03333333333333,25,22.4,undefined
1719020970000,28.8,0.3333333333333333,28.866666666666667,25,16.666666666666668,0,0.3333333333333333,25,0.3333333333333333,0,50,25,28.8,21.53333333333333,undefined,0.3333333333333333,undefined,51.96666666666667,25,29,undefined
1719021000000,22,0.3333333333333333,21.966666666666665,25,16.666666666666668,0,0.3333333333333333,25,0.3333333333333333,0,50,25,22.03333333333333,11.8,undefined,0.3333333333333333,undefined,48.06666666666666,25,21.1,undefined
1719021030000,24.933333333333334,0.3333333333333333,24.9,25,16.666666666666668,0,0.3333333333333333,25,0.3333333333333333,0,50,25,24.9,16.7,undefined,0.3333333333333333,undefined,49.63333333333333,25,25.7,undefined
1719021060000,28.066666666666666,0.3333333333333333,28.133333333333333,25,16.666666666666668,0,0.3333333333333333,25,0.3333333333333333,0,50,25,28.066666666666666,21.6,undefined,0.3333333333333333,undefined,52.3,25,28.2,undefined
