"Time","city-pole-00001 (p95)","event-store-00001 (p95)","ngsi-ld-city-airqualityobserved-00001 (p95)","ngsi-ld-city-crowdflowobserved-00001 (p95)","ngsi-ld-city-device-00001 (p95)","ngsi-ld-city-offstreetparking-00001 (p95)","ngsi-ld-city-parkingspot-00001 (p95)","ngsi-ld-city-streetlight-00001 (p95)","ngsi-ld-city-trafficflowobserved-00001 (p95)","ngsi-ld-city-weatherobserved-00001 (p95)","s4city-city-neighborhood-00001 (p95)"
1719017490000,undefined,69.48275862068961,96.30747078324346,undefined,undefined,,,,81.02490261081161,121.47389746509052,undefined
1719017520000,431.25,79.14285714285695,147.72727272727275,79.82369487325452,undefined,,,,204.16666666666666,87.5,285.00000000000006
1719017550000,408.3333333333333,191.89102564102564,229.16666666666666,53.74999999999999,undefined,,,,129.16666666666666,387.50000000000006,194.64285714285717
1719017580000,378.8461538461538,26.249999999999943,237.5,191.66666666666666,undefined,,,,58.088235294117645,165.90909090909096,89
1719017610000,362.49999999999994,455.340909090909,254.99999999999997,279.16666666666663,undefined,4850,4850,,203.125,491.6666666666667,497.9166666666667
1719017640000,460.71428571428567,33.132530120481874,412.49999999999994,324.99999999999983,undefined,,,,428.12500000000006,185,97.08333333333334
1719017670000,210.71428571428567,367.85714285714266,368.75,489.5833333333333,undefined,,,,308.3333333333333,595.8333333333334,395
1719017700000,493.75000000000006,45.6363636363636,140.2777777777778,140,undefined,4701.363772107376,4701.363772107376,,165.6250000000001,139.77272727272725,90
1719017730000,344.64285714285717,83.13333333333318,195.83333333333337,335,undefined,78,58.00909181404917,,238.00000000000003,334.99999999999994,175
1719017760000,530,378.74999999999983,218.75000000000003,295,undefined,39,39,,336.1111111111111,556.6666666666666,425
1719017790000,254.16666666666666,52.086956521739054,245,374.99999999999994,undefined,58,58,,373.6842105263158,132.69230769230765,256.25
1719017820000,425.0000000000001,690.5970149253728,291.6666666666667,450,undefined,39,39,,134.61538461538464,716.6666666666666,691.6666666666667
1719017850000,439.58333333333337,69.72727272727249,120.45454545454547,186.84210526315786,undefined,145,58,,245.6521739130435,154.16666666666666,125
1719017880000,437.5,195.42553191489344,231.25,266.66666666666663,undefined,98,78,,218.75,167.85714285714278,162.49999999999994
1719017910000,187.50000000000006,423.54166666666623,325.0000000000001,498.38709677419354,undefined,39,39,,190.62500000000003,550,445
1719017940000,607.1428571428571,60.384615384615145,183.8235294117647,166.6666666666666,188.72852693969153,70,70,395.72637265735744,346.42857142857144,82.5,272.5
1719017970000,516.6666666666666,873.6585365853659,183.9285714285714,241.37931034482762,,724.9999999999999,84.99999999999999,,76.66666666666669,892.8571428571429,843.75
1719018000000,245.83333333333337,68.39024390243908,196.875,371.1538461538462,,52.49999999999999,84.99999999999999,,85.7142857142857,182.69230769230765,90
1719018030000,92.66666666666666,667.6923076923076,275,408.3333333333333,,924.9999999999999,44.999999999999986,,237.5,950,1249.9999999999993
1719018060000,467.50000000000006,185.45454545454538,408.3333333333333,185.71428571428578,,262.49999999999994,724.9999999999999,,185.9375,191.34615384615384,239.28571428571433
1719018090000,36.25,58.487179487179496,227.5,177.77777777777786,,44.999999999999986,44.999999999999986,,227.94117647058823,143.75,118.75
1719018120000,281.25,1072.7272727272712,245.83333333333334,294.5652173913044,,524.9999999999999,84.99999999999999,,195.83333333333337,1583.333333333333,1062.4999999999998
1719018150000,57.22222222222223,61.90769230769228,258.3333333333333,305.55555555555554,,38.84615384615385,19.5,,248.03921568627453,225,180.5555555555556
1719018180000,406.25,202.39999999999995,234.09090909090912,350,,54.99999999999999,84.99999999999999,,213.15789473684208,458.3333333333333,408.3333333333333
1719018210000,491.6666666666667,306.15384615384625,187.50000000000003,268.74999999999994,,84.99999999999999,24.999999999999982,,350,420.8333333333333,487.5
1719018240000,412.5,140.71428571428578,134.72222222222223,337.50000000000006,,112.49999999999996,84.99999999999999,,233.8235294117647,76.66666666666667,229.16666666666674
1719018270000,437.5,163.9655172413793,158.33333333333331,262.49999999999994,,84.99999999999999,19.5,,316.6666666666667,229.16666666666674,275
1719018300000,239.70588235294122,69.78947368421052,198.21428571428572,229.4117647058824,,39,84.99999999999999,,239.47368421052636,163.88888888888886,172.91666666666669
1719018330000,298.75,310.83333333333366,225,356.25,,162.49999999999997,24.999999999999982,,342.10526315789474,575,362.5
1719018360000,303.125,79.75757575757572,182.14285714285722,72.72727272727275,,84.99999999999999,19.5,,239.58333333333337,125,189.70588235294122
1719018390000,746.4285714285714,108.6440677966101,121.87500000000001,75.78947368421053,,212.49999999999997,19.46446040220214,,247.05882352941177,315.90909090909093,165.62499999999994
1719018420000,160.71428571428567,98.33734939759037,132.14285714285714,218.18181818181813,,72.99999999999999,52.999999999999986,,187.80487804878047,308.3333333333333,181.94444444444446
1719018450000,262.49999999999994,108.36538461538439,185.00000000000009,427.27272727272725,,145,145,,260.52631578947364,204.99999999999997,212.5
1719018480000,75.00000000000001,212.12499999999966,165,339.99999999999994,,78,58,,237.93103448275866,212.49999999999994,262.49999999999994
1719018510000,228.84615384615384,58.416666666666636,254.99999999999997,300,,39,39,,259.37499999999994,295.83333333333337,195
1719018540000,562.5,430.23809523809484,103.12499999999999,408.3333333333333,,39,78,,198.27586206896552,293.1818181818182,381.25
1719018570000,303.125,169.84374999999966,133.9285714285714,83.33333333333331,,79,78,,122.22222222222223,272.5,229.16666666666674
1719018600000,61.66666666666666,284.38775510204067,143.1818181818182,177.77777777777777,,39,39,,200,262.49999999999994,320.8333333333333
1719018630000,248.0769230769231,91.5925925925925,90,268.75,,58,39,,189.28571428571433,169.44444444444449,182.14285714285722
1719018660000,158.33333333333331,110.65217391304307,203.57142857142856,87.5,70.4065927153012,39,39,217.9477949301811,174.99999999999991,183.8235294117647,175
