"Time","air-quality-observed","city-pole","cloud-event-dispatcher","crowd-flow-observed","device","dispatcher","ingress","ktwin-event-store-v1","ktwin-graph-store","mqtt-dispatcher","neighborhood","rabbitmq","redis","scylla","scylla-manager-agent","streetlight","traffic-flow-observed","weather-observed","Total Memory Usage"
1719028020000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028050000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028080000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028110000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028140000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028170000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028200000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028230000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028260000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028290000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028320000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028350000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028380000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028410000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028440000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028470000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028500000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028530000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028560000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028590000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028620000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028650000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028680000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028710000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028740000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028770000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028800000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028830000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028860000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028890000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028920000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028950000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719028980000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029010000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029040000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029070000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029100000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029130000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029160000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029190000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029220000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029250000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719029280000,104857600,1879048192,134217728,1468006400,939524096,738197504,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,82207386880
1719029310000,undefined,1879048192,134217728,1468006400,939524096,738197504,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,82102529280
1719029340000,undefined,1879048192,134217728,1468006400,939524096,671088640,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,939524096,1468006400,undefined,80567414016
1719029370000,undefined,1543503872,134217728,undefined,939524096,469762048,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,939524096,undefined,undefined,77094530304
1719029400000,undefined,undefined,134217728,undefined,469762048,268435456,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73940413696
1719029430000,undefined,undefined,134217728,undefined,undefined,268435456,33554432,2684354560,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73470651648
