"Time","air-quality-observed","city-pole","cloud-event-dispatcher","crowd-flow-observed","device","dispatcher","ingress","ktwin-event-store-v1","ktwin-graph-store","mqtt-dispatcher","neighborhood","queue-proxy","rabbitmq","redis","scylla","scylla-manager-agent","streetlight","traffic-flow-observed","weather-observed","Total CPU Usage"
1719027360000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027390000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027420000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027450000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027480000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027510000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027540000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027570000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027600000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027630000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027660000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027690000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027720000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027750000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027780000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027810000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027840000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
1719027870000,1.4000000000000001,4.200000000000001,0.5,1.4000000000000001,1.4000000000000001,1.3000000000000005,0.05,8.000000000000002,1,0.5,1.4000000000000001,3.99999999999999,8,0.30000000000000004,4,0.1,1.4000000000000001,1.4000000000000001,1.4000000000000001,41.749999999999844
