"Time","city-pole-00001 (p99)","event-store-00003 (p99)","ngsi-ld-city-airqualityobserved-00001 (p99)","ngsi-ld-city-crowdflowobserved-00001 (p99)","ngsi-ld-city-device-00001 (p99)","ngsi-ld-city-offstreetparking-00001 (p99)","ngsi-ld-city-parkingspot-00001 (p99)","ngsi-ld-city-streetlight-00001 (p99)","ngsi-ld-city-trafficflowobserved-00001 (p99)","ngsi-ld-city-weatherobserved-00001 (p99)","s4city-city-neighborhood-00001 (p99)"
1719006000000,146.59090909090912,79.23076923076917,199.10714285714286,undefined,undefined,,,,55.71428571428573,145.58823529411768,197.72727272727275
1719006030000,54.00000000000003,41.99999999999983,59.03225806451613,50.00000000000007,undefined,,,,38.50000000000001,137.50000000000006,78.33333333333334
1719006060000,52.50000000000005,55.489655172413734,45,59.6,undefined,,,,75,135.00000000000009,65
1719006090000,181.2500000000001,64.28571428571402,275,57.500000000000014,undefined,,,,38.69565217391305,98.33333333333334,112.5
1719006120000,1500,98.82333333333328,98.57142857142858,147.22222222222223,undefined,59.8,39.89083481230955,,147.11538461538464,246.875,225
1719006150000,475,84.99999999999787,137.5,195,undefined,,,,195.83333333333337,92.50000000000006,143.75000000000003
1719006180000,38.42105263157895,57.49999999999998,39.9290780141844,59,undefined,,,,290.62500000000006,137.50000000000006,77
1719006210000,441.66666666666674,114.0714285714282,175,39.705882352941174,undefined,59.8,59.8,,66.60000000000004,125,312.5
1719006240000,391.66666666666674,94.93999999999998,95,100.00000000000067,undefined,79.6,99.8,,162.5,92.50000000000006,162.5
1719006270000,325.33333333333354,192.2142857142859,92.50000000000006,196.66666666666669,undefined,99.6,39.8,,34.545454545454575,162.5,426.0000000000005
1719006300000,3440.0000000000064,131.7272727272727,75,50.00000000000007,undefined,79.6,199,,25,375,648.0000000000002
1719006330000,525,184.64999999999927,137.5,300.0000000000007,undefined,99.8,149,,98.94736842105263,225,375
1719006360000,578.5714285714287,119.69999999999985,175,75.00000000000001,undefined,249,149,,70,143.75000000000003,325
1719006390000,487.5,133.20833333333317,125,140.00000000000006,undefined,149,79.6,,36.842105263157904,162.5,3500
1719006420000,393.75000000000006,131.50000000000017,187.50000000000006,77.14285714285715,undefined,99.6,99.6,,68,275,287.5
1719006450000,246.42857142857144,119.97058823529389,194.64285714285717,350.0000000000013,58.93684210526315,146.00000000000003,98.4,137.50000000000006,200,193.18181818181822,212.5
1719006480000,750,248.73076923076974,175,60,,192.5,392.5,,38.33333333333334,325,650
1719006510000,275,113.28571428571412,74.00000000000003,185.00000000000009,,146.25,77,,75,175,175
1719006540000,293.75000000000006,139.17346938775506,90,56.00000000000004,,77,77,,71.4285714285715,95,225
1719006570000,662.5000000000002,157.45454545454584,77.50000000000001,77.85714285714286,,97,142.5,,170,162.5,247.22222222222223
1719006600000,345,103.5555555555552,125,170,,97,97,,181.2500000000001,225,475
1719006630000,50,115.27999999999987,212.5,125,,77,77,,38.57142857142858,137.5,325
1719006660000,825,198.36363636363723,70,100,,142.5,192.5,,100,139.28571428571433,325
1719006690000,1750.0000000000011,226.39999999999955,231.2500000000001,68,,242.5,97,,38.33333333333334,225,475
1719006720000,39.76190476190476,139.4000000000002,59.23076923076923,38.846153846153854,,57,58.5,,46.666666666666664,125,241.66666666666674
1719006750000,781.1428571428569,184.99999999999966,325.16666666666663,125.75000000000026,,97.20000000000002,142.5,,57.73913043478262,242.50000000000014,392.00000000000017
1719006780000,1579.9999999999982,389.7999999999985,241.4999999999998,89.79999999999993,,192.00000000000006,292.5,,64.00000000000021,192.29166666666669,831.9999999999992
1719006810000,445,136.85714285714272,131.2500000000001,96.92307692307693,,97,97,,60,187.5,241.66666666666674
1719006840000,125,98.30000000000004,131.2500000000001,40,,59.25,77,,138.4615384615385,98.88888888888889,175
1719006870000,39.23076923076923,126.2307692307691,59.16666666666667,40,,59.25,77,,212.5,112.5,191.66666666666669
1719006900000,293.75000000000006,182.05555555555537,137.5,75,,142.5,142.5,,120,187.5,850
1719006930000,197.22222222222223,195.45833333333297,112.5,60.00000000000026,,59.099999999999994,39.64,,130,131.2500000000001,196.875
1719006960000,1250,260.3333333333328,56.6666666666667,5000.000000000066,,79.6,59.6,,150,275,1250
1719006990000,346.875,200.4999999999953,112.5,375.00000000000017,,99.6,79.6,,36.923076923076934,175,950
1719007020000,56.66666666666667,199.65789473684197,76.6666666666667,133.3333333333334,,39.8,39.8,,137.50000000000009,312.5,343.75000000000006
1719007050000,343.75000000000006,199.7499999999988,145.83333333333337,100.00000000000067,,79.6,39.8,,178.57142857142873,362.5,425
1719007080000,325,149.87999999999985,189.28571428571433,40.00000000000026,,99.6,59.6,,38.75,189.28571428571433,375
1719007110000,895,227.44444444444508,212.5,333.3333333333334,,99.6,79.6,892.8571428571429,36.923076923076934,225,341.66666666666674
1719007140000,475,161.62499999999898,444.2307692307693,333.3333333333334,,59.6,39.8,,194.44444444444446,248.61111111111111,550
1719007170000,1916.666666666667,183.7727272727273,193.75000000000003,450.0000000000007,299.87500000000017,149,79.6,575.0000000000001,38.88888888888887,325,387.5
1719007200000,462.74999999999966,291.8749999999998,193.18181818181822,175.00000000000017,,,,,175,248.21428571428572,475.49999999999926
1719007230000,474.4999999999994,230.24999999999977,95,55.000000000000014,,,,,174.83333333333314,262.5,324.4999999999994
1719007260000,325,183.42105263157887,147.22222222222223,145.83333333333337,,59.8,39.8,,145.83333333333337,325,375
1719007290000,375,187.3749999999997,212.5,337.50000000000006,,,,,85,147.5,341.66666666666674
