"Time","city-pole-00004 (p99)","event-store-00001 (p99)","ngsi-ld-city-airqualityobserved-00004 (p99)","ngsi-ld-city-crowdflowobserved-00004 (p99)","ngsi-ld-city-device-00004 (p99)","ngsi-ld-city-offstreetparking-00004 (p99)","ngsi-ld-city-parkingspot-00004 (p99)","ngsi-ld-city-streetlight-00004 (p99)","ngsi-ld-city-trafficflowobserved-00004 (p99)","ngsi-ld-city-weatherobserved-00004 (p99)","s4city-city-neighborhood-00004 (p99)"
1719065970000,190.62500000000003,36.84931506849315,381.2500000000001,293.75000000000006,,,,,462.5,797.5,293.75000000000006
1719066000000,193.75000000000003,38.3675,394.2307692307693,375.00000000000017,,,,,425,670.0000000000001,312.5
1719066030000,191.66666666666669,38.91719745222928,325,443.75000000000006,,,,,381.2500000000001,725,235.00000000000009
1719066060000,225,39.121649484536086,237.50000000000006,443.75000000000006,,79.89083481230955,39.89083481230955,,196.42857142857144,578.5714285714287,185.00000000000009
1719066090000,139.28571428571433,46.90769230769233,197.5,191.66666666666669,,,,,225,525,125
1719066120000,281.2500000000001,54.13793103448266,496.875,175.00000000000017,,,,,194.64285714285717,496.42857142857144,375
1719066150000,341.66666666666674,68.88421052631566,578.5714285714287,247.72727272727275,,79.8,59.8,,380.8749999999999,550,570.0000000000001
1719066180000,375,57.17543859649119,395.83333333333337,246.42857142857144,,59.7816696246191,39.60181836280984,,362.62500000000017,481.2500000000001,175
1719066210000,412.5,70.4842105263157,396.875,350.0000000000007,,149,59.6,,245,462.5,387.50000000000006
1719066240000,337.50000000000006,59.379104477612,340.62500000000006,275.00000000000017,,59.6,59.6,,95.00000000000003,462.5,212.5
1719066270000,275,74.6266666666666,289.28571428571433,187.50000000000006,,39.8,39.8,,99.2,491.6666666666667,287.50000000000006
1719066300000,287.50000000000006,71.94999999999983,337.5,187.50000000000006,,39.8,39.8,,116.83333333333354,387.5,295.5882352941177
1719066330000,325,79.5519999999998,375,190.00000000000006,,39.8,39.8,,431.2500000000001,550,475
1719066360000,191.66666666666669,78.5357142857141,325,200.00000000000065,,39.8,39.8,,90.03333333333346,397.9166666666667,375
1719066390000,343.75000000000006,104.30952380952372,297.22222222222223,245,,39.3079014583505,98.6,698.1481481481482,266.6666666666667,362.5,262.5
1719066420000,345.5882352941177,105.09375000000058,590,262.5,,39.666666666666664,19.9,,333.3333333333334,398.2142857142857,337.50000000000006
1719066450000,298.9130434782609,101.88235294117688,625,320,,77,37,,143.75000000000003,475,312.5
1719066480000,345.3125,121.93181818181807,585,183.33333333333343,,39.7,19.9,,125,393.18181818181824,375
1719066510000,290.62500000000006,112.2105263157894,487.50000000000006,225,,97,37,,150,581.2500000000001,425
1719066540000,185.00000000000009,79.78181818181818,397.22222222222223,100,,39.72727272727273,37,,116.66666666666666,389.28571428571433,297.22222222222223
1719066570000,193.75000000000003,77.75999999999996,296.42857142857144,216.66666666666666,,97,57,,112.5,345.83333333333337,275
1719066600000,162.5,82.42666666666676,262.5,247.06250000000006,,39.72727272727273,38.5,,85,342.5,245.00000000000003
1719066630000,175,59.67605633802816,289.28571428571433,236.63636363636354,,77,97,,98.94736842105263,387.50000000000006,145.83333333333337
1719066660000,162.5,70.912,193.18181818181822,143.75000000000003,,57,19.9,,55,131.2500000000001,147.5
1719066690000,185.00000000000009,72.35555555555545,189.28571428571433,135.85714285714278,,97,38.5,,57.777777777777786,76.25000000000001,190.62500000000003
1719066720000,175,114.69230769230761,185.00000000000009,39.2,,39.75,97,,100,175,212.5
1719066750000,181.2500000000001,171.09999999999985,175,88.08000000000001,,77,37,,97.14285714285717,162.5,162.5
1719066780000,65,81.67999999999992,141.66666666666674,33.33333333333337,,57,19.9,,56.36363636363638,75.00000000000003,135.00000000000009
1719066810000,241.66666666666674,74.61290322580643,325,37.777777777777786,,242.5,97,,175,187.5,362.5
1719066840000,146.875,77.92692307692305,375,26.666666666666664,,242.5,38.5,,150,74.00000000000003,241.66666666666674
1719066870000,96.6666666666667,117.69047619047618,262.5,123.40000000000019,,57.999999999999986,37.999999999999986,,96.00000000000004,243.75000000000003,196.875
1719066900000,189.28571428571433,94.63999999999996,246.875,60.00000000000026,,39.8,39.6,,38.46153846153847,57.500000000000014,237.5
1719066930000,125,74.77037037037029,187.50000000000006,35.000000000000014,,39.8,39.8,,125,95,181.2500000000001
1719066960000,144.23076923076925,83.91999999999996,181.2500000000001,40.00000000000026,,39.8,39.8,,96.00000000000004,112.5,148.75
1719066990000,387.5,93.2333333333332,339.28571428571433,100.00000000000067,,59.6,59.6,,90,39.727272727272734,285.00000000000006
1719067020000,196.42857142857144,78.50731707317067,381.2500000000001,50.00000000000007,,39.8,39.8,,100,112.5,331.2500000000001
1719067050000,175,94.43636363636382,112.5,56.00000000000002,,39.8,39.8,950.0000000000003,76.00000000000004,125,225
1719067080000,393.75,97.3391304347825,295.83333333333337,100.00000000000067,,79.6,59.6,,112.5,212.5,337.5
1719067110000,237.49999999999994,72.10434782608708,190.62499999999997,94.99999999999999,,59.8,79.60000000000001,750,92,94.99999999999997,162.5
1719067140000,225,79.73684210526315,231.2500000000001,69.99999999999993,,,,,85,125,287.50000000000006
1719067170000,231.2500000000001,71.4999999999999,77.27272727272728,55.000000000000014,,,,,70,39.71153846153847,162.5
1719067200000,140.62500000000003,76.92777777777776,289.28571428571433,56.666666666666686,,39.8,39.8,,90,231.2500000000001,212.5
1719067230000,262.5,79.1666666666666,79.33333333333334,35.000000000000014,,,,,95,162.5,146.42857142857144
1719067260000,296.875,177.13043478260875,95,125.00000000000017,,39.8,39.8,,187.50000000000006,125,148.33333333333334
1719067290000,162.5,71.9153846153846,85,35.000000000000014,,,,,65,94.00000000000003,162.5
1719067320000,362.5,67.64705882352928,75,95.00000000000001,,,,,50,95,147.5
1719067350000,148.83333333333331,73.04615384615383,193.27777777777777,56.80000000000002,,39.8,39.8,,48.80000000000007,39.734883720930235,184.875
1719067380000,,,,,,,,,,,
1719067410000,,,,,,,,,,,
1719067440000,,,,,,,,,,,
