"Time","air-quality-observed","city-pole","cloud-event-dispatcher","crowd-flow-observed","device","dispatcher","ingress","ktwin-event-store-v1","ktwin-graph-store","mqtt-dispatcher","neighborhood","queue-proxy","rabbitmq","redis","scylla","scylla-manager-agent","streetlight","traffic-flow-observed","weather-observed","Total CPU Usage"
1719065610000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065640000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065670000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065700000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065730000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065760000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065790000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065820000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065850000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065880000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065910000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065940000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719065970000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066000000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066030000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066060000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066090000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066120000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066150000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066180000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066210000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066240000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066270000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066300000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066330000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066360000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066390000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066420000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066450000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066480000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066510000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066540000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066570000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066600000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066630000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066660000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066690000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066720000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066750000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066780000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066810000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066840000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066870000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066900000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066930000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066960000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719066990000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719067020000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719067050000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719067080000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719067110000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719067140000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719067170000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
1719067200000,0.1,0.30000000000000004,0.5,0.1,0.1,1.3000000000000005,0.05,1.2000000000000002,1,0.5,0.1,0.325,8,0.30000000000000004,4,0.1,0.1,0.1,0.1,18.275000000000006
