"Time","city-pole-00004 (p90)","event-store-00001 (p90)","ngsi-ld-city-airqualityobserved-00004 (p90)","ngsi-ld-city-crowdflowobserved-00004 (p90)","ngsi-ld-city-device-00004 (p90)","ngsi-ld-city-offstreetparking-00004 (p90)","ngsi-ld-city-parkingspot-00004 (p90)","ngsi-ld-city-streetlight-00004 (p90)","ngsi-ld-city-trafficflowobserved-00004 (p90)","ngsi-ld-city-weatherobserved-00004 (p90)","s4city-city-neighborhood-00004 (p90)"
1719065970000,111.11111111111109,18.40304182509506,286.25,246.15384615384616,,,,,419.04761904761904,730,186
1719066000000,131.25000000000006,18.77822580645161,290.90909090909093,340,,,,,293.33333333333337,560,100
1719066030000,139.28571428571428,25.73248407643312,200,396.42857142857144,,,,,250,515.3846153846154,172.22222222222223
1719066060000,132.5,28.432989690721662,140.00000000000003,350,,78.08257710209958,38.082577102099584,,90,471.42857142857144,104.54545454545453
1719066090000,90.58823529411765,30.516746411483265,137.50000000000006,130,,,,,70,386.3636363636364,78
1719066120000,168.18181818181822,32.719298245614034,375,116.66666666666666,,,,,146.42857142857144,382.3529411764706,190.00000000000003
1719066150000,281.0344827586207,38.00966183574879,435.00000000000006,227.27272727272725,,78,58,,218.49999999999997,412.49999999999994,411.1111111111111
1719066180000,254.54545454545453,33.80000000000001,358.3333333333333,214.28571428571428,,56.16515420419917,36.01818362809835,,181.19047619047626,333.3333333333333,109.99999999999997
1719066210000,257.1428571428571,35.77292576419213,286.1111111111111,273.0769230769231,,140,56,,162.49999999999994,314.2857142857142,270.83333333333337
1719066240000,250,35.03614457831326,279.4117647058823,171.42857142857144,,56,56,,35.384615384615394,264.2857142857142,142.10526315789474
1719066270000,150,40.629629629629605,190.90909090909093,119.99999999999999,,38,38,,76.66666666666667,385.00000000000006,212.49999999999997
1719066300000,200,39.15178571428571,259.99999999999994,126.92307692307692,,38,38,,60.12500000000002,266.6666666666667,255.88235294117646
1719066330000,147.22222222222223,38.58823529411764,253.84615384615384,122.22222222222223,,38,38,,86.66666666666667,391.6666666666667,267.8571428571429
1719066360000,135.7142857142857,40.67307692307693,231.81818181818187,107.14285714285711,,38,38,,30.166666666666735,293.75,205
1719066390000,270.5882352941177,45.19277108433736,193.47826086956525,200,,33.07901458350499,86,681.4814814814815,54.00000000000003,268.75,140.90909090909093
1719066420000,305.88235294117646,41.576271186440685,400,142.42424242424244,,36.66666666666667,19,,67.00000000000001,350,231.81818181818187
1719066450000,269.5652173913043,48.68965517241381,450,145.83333333333337,,38.888888888888886,19.642857142857142,,78.26086956521739,358.3333333333333,261.764705882353
1719066480000,303.125,41.891891891891895,472.22222222222223,98.18181818181819,,37,19,,56.842105263157904,300,286.66666666666674
1719066510000,200,43.62790697674422,380.7692307692307,116.66666666666669,,39.230769230769226,19.642857142857142,,74.21052631578947,350,275
1719066540000,87.27272727272728,38.94505494505495,314.2857142857142,58.97435897435898,,37.272727272727266,19.642857142857142,,54.16666666666668,286.1111111111111,171.42857142857142
1719066570000,100,39.70949720670394,189.70588235294116,110.86956521739128,,39.230769230769226,30,,70.58823529411765,250,140.62500000000003
1719066600000,95.55555555555557,42.13157894736842,164.7058823529412,171.50000000000006,,37.272727272727266,25,,30,258.3333333333333,140.00000000000003
1719066630000,92,37.549019607843135,185,136.94444444444446,,39,19.642857142857142,,67.99999999999997,275,87.69230769230771
1719066660000,120.45454545454544,41.95238095238098,92.00000000000003,52.50000000000003,,39.16666666666667,19,,19.888475836431226,39.59183673469388,93.84615384615385
1719066690000,86.66666666666664,38.12021857923498,90,35.11111111111114,,38.75,25,,24.166666666666657,51.25,88.8888888888889
1719066720000,93.33333333333336,48.89922480620157,73.33333333333337,19.89010989010989,,37.5,19.642857142857142,,46.15384615384613,60,90
1719066750000,45,46.46153846153848,82.22222222222221,23.652173913043498,,39.090909090909086,19.642857142857142,,37.931034482758626,69.23076923076923,119.04761904761904
1719066780000,32.94117647058823,37.19148936170213,76.25000000000001,19.265734265734267,,38.75,19,,26.153846153846168,39.784946236559136,83.33333333333333
1719066810000,113.6363636363636,39.105263157894726,160,19.60573476702509,,70,30,,37.27272727272728,58.62068965517241,190.00000000000003
1719066840000,86.66666666666664,42.51470588235297,254.54545454545453,19.10958904109589,,39.285714285714285,25,,34.782608695652186,49.473684210526315,176.08695652173915
1719066870000,38.69565217391305,51.779069767441854,178.125,47.00000000000006,,40,20,,30.588235294117645,114.99999999999996,128.57142857142856
1719066900000,96.36363636363637,57.17985611510787,176.9230769230769,19.473684210526315,,38,36,,19.88888888888889,38.230088495575224,164.7058823529412
1719066930000,38.28571428571429,44.87943262411345,78.75,19.361702127659573,,38,38,,36.000000000000014,38.65384615384615,97.5
1719066960000,97.14285714285715,47.841269841269806,79.04761904761905,19.36842105263158,,38,38,,25.26315789473683,38.36363636363636,115
1719066990000,269.2307692307693,49.71034482758618,212.5,19.677419354838708,,56,56,,19.62962962962963,37.27272727272727,191.66666666666669
1719067020000,106.24999999999999,47.521126760563334,139.47368421052636,19.565217391304348,,38,38,,40,38.51851851851852,186.3636363636364
1719067050000,90,44.83076923076926,72.72727272727273,19.88888888888889,,38,38,875,19.676258992805757,39.583333333333336,147.82608695652175
1719067080000,325,50.637681159420254,194.44444444444446,27.999999999999993,,76,56,,61.81818181818181,45,193.1818181818182
1719067110000,136.66666666666669,41.651162790697704,115.00000000000004,25.714285714285737,,58,76,686.2068965517242,19.924812030075188,39,113.88888888888887
1719067140000,121.05263157894737,52.095808383233546,137.17948717948718,30,,,,,19.78102189781022,37.93814432989691,217.8571428571428
1719067170000,160.7142857142857,47.73333333333335,53.84615384615386,19.782608695652176,,,,,19.56204379562044,37.11538461538461,93.84615384615385
1719067200000,90,48.1774193548387,131.25000000000006,30,,38,38,,19.782608695652176,115.38461538461543,130
1719067230000,93.33333333333337,48.68852459016394,61.33333333333333,19.375,,,,,19.574468085106382,39.25233644859813,90
1719067260000,200,61.80645161290324,52.94117647058824,40,,38,38,,87.27272727272728,39.63963963963964,103.33333333333331
1719067290000,44.44444444444443,46.94814814814814,55.23809523809523,19.375,,,,,30,38.655462184873954,88.57142857142858
1719067320000,181.25000000000006,45.629629629629626,45.00000000000001,40,,,,,19.63768115942029,37.81818181818181,90.00000000000003
1719067350000,95.80000000000001,48.03508771929823,59.81818181818181,27.999999999999986,,38,38,,19.59223300970874,37.348837209302324,88.66666666666666
1719067380000,,,,,,,,,,,
1719067410000,,,,,,,,,,,
1719067440000,,,,,,,,,,,
