"Time","city-pole-00001 (p99)","event-store-00001 (p99)","ngsi-ld-city-airqualityobserved-00001 (p99)","ngsi-ld-city-crowdflowobserved-00001 (p99)","ngsi-ld-city-device-00001 (p99)","ngsi-ld-city-offstreetparking-00001 (p99)","ngsi-ld-city-parkingspot-00001 (p99)","ngsi-ld-city-streetlight-00001 (p99)","ngsi-ld-city-trafficflowobserved-00001 (p99)","ngsi-ld-city-weatherobserved-00001 (p99)","s4city-city-neighborhood-00001 (p99)"
1719020760000,146.02272727272725,142.64583333333363,192.44186046511635,undefined,undefined,,,,143.30357142857144,243.2575757575756,333.695652173913
1719020790000,247.11538461538458,205.41891891891797,955.8823529411765,181.6249999999998,undefined,,,,386.45833333333337,398.40625000000006,234.09090909090907
1719020820000,1659.0909090909095,112.0277777777769,3928.5714285714275,637.5000000000001,undefined,,,,490.2173913043479,906.5,875.0000000000014
1719020850000,165.62499999999983,195.86470588235255,191.66666666666697,78.40000000000018,undefined,,,,258.3333333333334,368.62499999999886,267.8571428571428
1719020880000,321.1538461538462,96.73670886075952,571.0526315789473,225.6666666666666,undefined,4970,4962.542763678133,,358.3333333333334,1501.3333333333348,606.2499999999997
1719020910000,194.0789473684211,94.00869565217376,197.15909090909093,950,undefined,,,,297.5000000000001,215.62499999999983,199.64788732394368
1719020940000,271.19230769230774,676.4038461538448,706.3749999999998,130.4999999999999,undefined,,4970,,334.72222222222223,334.9999999999999,5318.749999999991
1719020970000,145.45312499999994,87.64999999999995,186.7727272727271,295.4875,undefined,4910.814560348814,78.90834812309544,,890.5423728813563,906.2499999999997,295.44999999999976
1719021000000,248.47222222222229,343.73214285714187,958.0000000000001,616.6666666666669,undefined,294.99999999999994,244.99999999999997,,263.2857142857139,365.62499999999983,423.7499999999998
1719021030000,116.83333333333412,177.10185185185213,183.33333333333314,293.29999999999995,undefined,144.99999999999997,77.99999999999999,,327.33333333333314,482.1428571428572,239.1249999999995
1719021060000,194.05405405405412,138.72014925373136,138.4473684210528,492.2096774193549,undefined,194.99999999999997,97.99999999999999,,134.99999999999972,573.076923076923,379.37500000000006
