"Time","city-pole-00001 (p95)","event-store-00001 (p95)","ngsi-ld-city-airqualityobserved-00001 (p95)","ngsi-ld-city-crowdflowobserved-00001 (p95)","ngsi-ld-city-device-00001 (p95)","ngsi-ld-city-offstreetparking-00001 (p95)","ngsi-ld-city-parkingspot-00001 (p95)","ngsi-ld-city-streetlight-00001 (p95)","ngsi-ld-city-trafficflowobserved-00001 (p95)","ngsi-ld-city-weatherobserved-00001 (p95)","s4city-city-neighborhood-00001 (p95)"
1719020760000,111.93181818181822,83.27338129496411,157.5581395348838,undefined,undefined,,,,116.51785714285715,198.67021276595742,274.10714285714283
1719020790000,194.14893617021278,88.08585858585852,826.7857142857142,140.2727272727272,undefined,,,,308.3333333333332,367.03124999999994,167.8571428571429
1719020820000,475,53.1130952380952,950,563.0434782608696,undefined,,,,425,514.9999999999998,486.5384615384615
1719020850000,88.5294117647059,98.44055944055944,113.81578947368423,27.666666666666675,undefined,,,,131.875,201.73076923076889,200.89285714285708
1719020880000,228.90625000000003,46.52657004830917,399.1379310344828,166.9230769230769,undefined,4850,4812.713818390671,,236.45833333333337,825.5555555555559,451.6666666666666
1719020910000,154.60526315789477,53.74725274725268,163.0681818181818,716.6666666666674,undefined,,,,172.82608695652175,39.70387243735763,178.5211267605634
1719020940000,209.24999999999994,460.29605263157856,524.3548387096772,80.99999999999989,undefined,,4850,,212.5,209.72222222222223,570.1999999999998
1719020970000,102.26562499999994,54.749999999999964,139.60106382978722,272.43749999999994,undefined,4554.072801744071,70.87164718882897,,776.6666666666666,567.6470588235294,193.39285714285705
1719021000000,203.47222222222217,183.1402439024389,702.7777777777776,508.06451612903214,undefined,275,225,,161.03174603174597,234.99999999999997,276.3888888888888
1719021030000,39.666666666666636,58.15744680851057,98.63636363636361,266.5,undefined,125,70,,234.13043478260857,303.5714285714284,132.03703703703684
1719021060000,154.05405405405412,77.09748427672957,89.32142857142854,461.0483870967742,undefined,175,90,,68.37837837837836,432.8947368421054,173.04687499999986
1719021090000,210.34722222222214,230.97656249999991,830.2777777777776,930.111111111111,undefined,90,30,,288.7142857142854,789.7058823529411,289.0725806451613
1719021120000,143.1367924528302,137.01657458563517,146.1479591836735,88.39999999999992,undefined,125,50,,483.96551724137925,82.38095238095235,296.8382352941177
1719021150000,187.72388059701495,149.9326599326597,434.6874999999999,441.3793103448275,undefined,125,125,,130.43269230769224,213.02083333333337,655.7499999999995
1719021180000,194.07407407407413,92.74233128834358,276.8750000000001,320.1388888888889,undefined,225,175,,210.41666666666612,630.6451612903226,210.96153846153834
1719021210000,348.8235294117647,180.07418397626105,854.6666666666667,726.1458333333331,1311.643835616438,955.9999999999999,1159.9999999999984,1916.666666666667,835.714285714286,1525.3164556962024,684.1129032258065
1719021240000,91.00000000000006,121.91538461538465,98.1578947368421,157.0175438596491,,208.75,75.00000000000003,,97.53086419753085,325,314.06249999999994
1719021270000,278.3333333333335,258.99659863945567,504.5454545454546,530.7692307692308,,203.74999999999991,137.50000000000006,,733.8709677419356,498.91304347826093,489.2857142857143
1719021300000,64.11764705882355,117.99122807017534,119.1176470588235,284.5945945945945,,186.24999999999997,66.99999999999996,,153.00000000000006,281.4516129032258,306.94444444444434
1719021330000,185.41666666666663,98.63559322033893,986,334.6022727272727,,111.99999999999989,126.87499999999987,,118.18181818181816,657.3529411764705,272.1590909090909
1719021360000,188.36206896551727,195.2936241610741,127.9761904761905,378.7962962962961,,156.25,65.99999999999989,,176.98412698412696,69.37500000000003,429.5454545454548
1719021390000,93.6,100.39622641509398,83.36842105263155,181.87499999999972,,96.49999999999999,35.0909090909091,,443.75000000000034,579.3478260869565,273.7962962962963
1719021420000,160.35714285714275,363.6507936507933,1421.27659574468,213.91566265060234,,237.50000000000006,77,,218.6440677966102,151.38888888888883,746.8181818181818
1719021450000,378.75000000000006,98.93529411764693,322.05882352941177,616.2499999999977,,140.2777777777778,72.5,,353.84615384615404,91.31578947368422,265.8333333333333
1719021480000,506.578947368421,295.7321428571431,357.7586206896551,167.27272727272705,,231.25,106.25,,108.33333333333343,548.4374999999999,953.1250000000001
1719021510000,50,149.2433414043582,125,872.3684210526309,,143.75,104.16666666666664,,96.36363636363637,220.13888888888894,235.79545454545453
1719021540000,78.43750000000003,122.2165697674418,991.6666666666665,159.90853658536594,,120.83333333333334,120.83333333333334,,392.00000000000006,521.6666666666669,222.15909090909088
1719021570000,351.31578947368416,217.49999999999997,131.34920634920638,380.5172413793103,,156.25,52.5,,131.0126582278481,222.05882352941177,460.71428571428584
1719021600000,168.5483870967742,178.68243243243245,232.57575757575762,196.89655172413816,,231.25,41.66666666666666,,275,682.6923076923078,304.99999999999994
1719021630000,572.8571428571429,158.73801916932902,292.5,467.08333333333417,,190.62500000000003,42.5,,466.00000000000006,196.09375000000006,688.5135135135133
1719021660000,82.00000000000004,162.0278969957082,263.8888888888888,526.4583333333334,,96.00000000000003,90.66666666666664,,226.47058823529403,432.5,298.02631578947353
1719021690000,167.18749999999997,306.12980769230745,1234.6938775510203,82.50000000000004,,225,38,,902.7027027027026,965.7894736842107,555.9523809523808
1719021720000,211.00000000000003,427.29838709677415,245.83333333333354,1105.3571428571422,,50,35,,106.77966101694912,203.75000000000006,824.0384615384618
1719021750000,369.5454545454545,139.57317073170725,1506.617647058822,307.2727272727272,,325,125,,216.53409090909088,1107.1428571428562,456.24999999999966
1719021780000,285.3999999999999,342.4009900990097,577.7586206896551,491.81818181818176,,50,70,,420.2272727272727,437.8205128205128,600.8928571428571
1719021810000,175,295.11363636363626,276.25000000000006,159.44444444444446,,50,125,,87.00000000000001,335.15625,508.8235294117648
1719021840000,55.59649122807018,258.4797297297295,391.12500000000006,260.2380952380952,,50,50,,184.16666666666663,334.52380952380963,496.34615384615387
1719021870000,252.34848484848482,279.51863354037255,205.31250000000006,653.148148148148,,90,90,,175.35714285714252,334.4202898550725,530.5769230769229
1719021900000,545.8750000000001,211.038961038961,1436.6666666666656,130,,475,325,,336.94444444444446,918.7499999999999,596.2755102040816
1719021930000,145.86633663366337,208.97887323943652,222.33333333333326,1783.9999999999995,1452.7777777777776,,,1872.4489795918366,1424.3055555555547,1563.953488372093,379.2999999999999
1719021960000,644.7368421052632,298.5162601626012,245.9821428571429,1477.0270270270262,,,,,83.74999999999997,397.97297297297297,517.5
1719021990000,120.13888888888894,416.41891891891896,196.27659574468083,39.6857142857143,,4850,4850,,337.90322580645164,284.80392156862746,560.7142857142858
1719022020000,129.46428571428575,287.7272727272728,232.57575757575762,768.8888888888889,,,,,95.76271186440677,226.38888888888897,477.17391304347825
1719022050000,318.75000000000034,269.7348484848481,605.5555555555557,1594.9999999999995,,,,,218.7499999999999,876.086956521739,489.6428571428567
1719022080000,69.39285714285712,166.1842105263156,128.3152173913043,74.5,,4850,8750,,301.04166666666663,200.89285714285708,274.6739130434782
1719022110000,227.99999999999977,262.2706422018351,377.87878787878776,652.6666666666665,,,,,45.5,1613.4020618556701,340.89285714285717
